,Identifier,SERIES,Open,High,Low,Close,LAST,PreviousClose,TOTTRDQTY,Turnover (Rs. Cr.),TIMESTAMP,TOTALTRADES,ISIN,Date,Growth,Historic High,Low From Historic High,Month,Month Open,Month Close,Month Low,Month High,Monthly - Growth,Monthly - Highest Fall From Start,Monthly - Highest Fall From Historic High,Monthly - Highest Rise From Start,Monthly - Turnover,Year,Year Open,Year Close,Year Low,Year High,Annual - Growth,Annual - Highest Fall From Start,Annual - Highest Fall From Historic High,Annual - Highest Rise From Start,Annual - Turnover,ClosePriceDiff,Gain,Loss,AvgGain,AvgLoss,Rs,Rsi,RsiCrossedAbove,RsiCrossedBelow
151570,LALPATHLAB,EQ,1954.05,1972.0,1945.35,1956.3,1952.0,1954.5,163437,320227023.15,02-MAY-2023,16908,INE600L01024,2023-05-02,-11.083335227143609,2276.1,0,2023-05,1954.05,2032.95,1888.1,2078.0,3.918110719214849,-2.9429151566556144,0,5.37525354969574,8802028926.1,2023,2260.5,2374.25,1762.05,2499.0,7.913096834306748,-18.423611111111114,0,9.947643979057586,76009231125.0,1.7999999999999545,1.8,0.0,9.855357142857143,1.8737244897959184,5.259768550034036,84.02496846317804,True,False
152238,BIOCON,EQ,233.95,239.9,232.55,238.9,239.0,232.55,5099831,1213865709.95,02-MAY-2023,42417,INE376G01013,2023-05-02,-9.301442672741068,265.95,0,2023-05,233.95,245.2,232.55,260.6,2.6370866471326844,0.0,0,8.628595248020016,18723404068.85,2023,261.85,261.4,191.55,270.5,-0.7593014426727411,-25.870743034055714,0,2.3845571536714654,152198158862.15,6.349999999999994,6.35,0.0,2.0619897959183673,0.49744897959183676,4.145128205128205,80.56413834346657,True,False
152542,BAJAJ-AUTO,EQ,4439.95,4506.5,4424.05,4498.0,4485.0,4431.95,522701,2343324355.1,02-MAY-2023,47230,INE917I01010,2023-05-02,25.85514626673569,4506.5,0,2023-05,4439.95,4567.15,4424.05,4664.55,1.5373499333036824,0.0,0,3.5071563297459267,39327432023.05,2023,3617.0,4670.1,3520.05,4995.1,30.670546594104582,-0.01136218381171828,0,37.986187845303874,249790402597.95,66.05000000000018,66.05,0.0,39.67525510204081,8.536224489795917,4.647869224792302,82.2942075993841,True,False
152578,BANKBARODA,EQ,189.0,189.35,187.2,188.1,188.0,187.75,12929639,2432886875.35,02-MAY-2023,72045,INE028A01039,2023-05-02,0.9932885906040239,189.9,0,2023-05,189.0,185.0,172.8,190.0,-1.6480595427963818,-7.69230769230768,0,0.34327964087668644,80382778331.7,2023,186.6,189.4,146.5,210.8,1.6912751677852378,-20.853592652620204,0,12.276964047936092,612213343314.75,0.3499999999999943,0.35,0.0,1.6500000000000001,0.2420918367346939,6.815595363540569,87.20506943508157,True,False
152880,GODREJPROP,EQ,1320.0,1334.8,1308.65,1328.75,1323.7,1315.25,805825,1068392642.6,02-MAY-2023,38845,INE484J01027,2023-05-02,7.473611841307082,1334.8,0,2023-05,1320.0,1390.3,1276.75,1424.0,4.632173095014108,-2.437626561723921,0,6.682649086005397,23090843096.9,2023,1224.7,1561.65,1005.0,1769.0,26.311319610142775,-17.174880501071378,0,42.66129032258065,140524674349.55,13.5,13.5,0.0,16.42168367346939,2.8619897959183667,5.737855423834568,85.15848237908774,True,False
153501,NAVINFLUOR,EQ,4799.0,4824.95,4768.8,4799.5,4795.0,4800.4,54071,259577550.75,03-MAY-2023,6523,INE048G01026,2023-05-03,16.42489811760141,4879.95,0,2023-05,4866.3,4665.1,4511.25,4950.0,-2.8185151237396733,-5.571021894754462,0,1.4354655273107344,17644150560.1,2023,4069.25,4404.7,3764.8,4950.0,6.847952648942368,-7.270935960591128,0,19.162253249879633,108390343068.25,-0.8999999999996362,0.0,0.9,43.530102040816324,8.265561224489797,5.266442393753278,84.04198208226005,True,False
154214,EICHERMOT,EQ,3367.9,3367.9,3321.2,3348.35,3354.6,3356.15,577763,1931718365.7,03-MAY-2023,39801,INE066A01021,2023-05-03,3.701008098858727,3383.8,0,2023-05,3326.95,3671.95,3321.0,3727.0,9.409591347228215,-0.12030075187969924,0,10.142443406820728,60495201014.0,2023,3227.0,3355.85,2836.0,3748.0,3.9332889418833332,-11.466300377735465,0,15.324851151556185,357944481002.6,-7.800000000000182,0.0,7.8,32.66581632653062,7.6408163265306115,4.2751736111111125,81.04327793319072,True,False
154684,KOTAKBANK,EQ,1919.0,1933.85,1912.7,1930.95,1927.15,1921.15,3449007,6638853711.6,03-MAY-2023,114917,INE237A01028,2023-05-03,5.802580751212301,1943.3,0,2023-05,1918.0,2014.35,1890.0,2064.4,4.8512609634854025,0.0,0,6.552427159410568,346740354643.45,2023,1827.8,1831.55,1643.5,2064.4,0.35615462590066027,-9.521319056401225,0,12.624113475177309,1305870688595.05,9.799999999999955,9.8,0.0,14.694897959183674,3.2599489795918366,4.5077079583692,81.84362701220465,True,False
155015,PAGEIND,EQ,40540.0,41096.35,40351.05,40882.1,40889.0,40448.1,19969,815476129.9,04-MAY-2023,8849,INE761H01022,2023-05-04,-2.4783491825705806,43189.95,0,2023-05,40550.0,38775.65,34952.65,43570.0,-3.612931932357416,-11.174968233799234,0,7.3417097807341705,34568562225.45,2023,43070.0,39338.85,34952.65,43570.0,-6.159673958548281,-16.43120143454871,0,0.8799500809794939,150784900630.45,434.0,434.0,0.0,386.9280612244898,92.03469387755102,4.204154378340022,80.78458232980068,True,False
155041,PEL,EQ,747.7,759.0,742.25,757.6,757.3,744.0,1009290,760772815.25,04-MAY-2023,26971,INE140A01024,2023-05-04,-9.556497343759322,909.9,0,2023-05,740.95,771.25,716.0,785.0,3.872053872053872,-2.585034013605442,0,4.806408544726302,16219377506.2,2023,834.7,982.4,630.45,1115.4,17.280487076941444,-23.526200873362438,0,32.627824019024985,237537067064.5,13.600000000000023,13.6,0.0,4.7288265306122454,0.9849489795918357,4.801087801087807,82.76185373694082,True,False
155194,PNB,EQ,52.75,53.5,52.5,53.35,53.2,52.55,31540665,1670812928.6,04-MAY-2023,56061,INE160A01022,2023-05-04,-6.649168853893259,59.45,0,2023-05,52.55,51.85,47.9,53.85,-1.7061611374407555,-8.587786259541986,0,1.4124293785310735,42648651563.95,2023,56.8,60.4,44.4,65.15,5.686789151356081,-21.206743566992017,0,13.107638888888895,439004940199.85,0.8000000000000043,0.8,0.0,0.4948979591836734,0.08622448979591837,5.7396449704142,85.1624231782265,True,False
155247,M&MFIN,EQ,272.5,289.15,269.7,288.35,288.0,271.5,18427087,5227678038.1,04-MAY-2023,137156,INE774D01024,2023-05-04,19.62248496162622,289.15,0,2023-05,262.25,284.3,261.8,296.45,6.759294029290273,-0.07633587786259108,0,6.63669064748201,33144890548.2,2023,235.05,295.55,215.65,346.55,22.60941713337482,-7.346938775510202,0,42.87775716347145,178472485947.15,16.850000000000023,16.85,0.0,3.2596938775510202,0.7229591836734695,4.508821453775582,81.84729695106329,True,False
155337,LICHSGFIN,EQ,357.0,371.4,356.3,370.05,368.0,355.8,2801963,1027546922.2,04-MAY-2023,50413,INE115A01026,2023-05-04,-12.816586170338079,431.0,0,2023-05,344.2,372.0,344.1,398.0,4.744474165845424,0.0,0,11.687947242879185,20060717440.05,2023,416.5,440.9,315.1,445.45,3.875603722464363,-23.48227294803302,0,4.81176470588235,134476396534.2,14.25,14.25,0.0,3.087244897959184,0.5604591836734694,5.508420573509332,84.63528918106161,True,False
155849,SRF,EQ,2578.0,2578.0,2506.05,2552.3,2549.0,2568.75,609709,1544272194.85,04-MAY-2023,32652,INE647A01010,2023-05-04,11.335034570001543,2578.0,0,2023-05,2544.0,2519.75,2400.0,2636.0,-1.2153288248554348,-5.35531193311776,0,2.830170278335844,22439077965.45,2023,2294.6,2284.15,2040.0,2636.0,-0.36205806015397185,-10.374975287217454,0,14.211438474870016,195576890600.65,-16.449999999999818,0.0,16.45,12.744642857142855,2.6341836734693875,4.838175479372458,82.87136103508335,True,False
156021,BIOCON,EQ,239.2,242.25,238.1,241.5,241.15,238.25,3603842,866727500.65,04-MAY-2023,22335,INE376G01013,2023-05-04,-8.314350797266506,265.95,0,2023-05,233.95,245.2,232.55,260.6,2.6370866471326844,0.0,0,8.628595248020016,18723404068.85,2023,261.85,261.4,191.55,270.5,-0.7593014426727411,-25.870743034055714,0,2.3845571536714654,152198158862.15,3.25,3.25,0.0,2.2285714285714286,0.5206632653061225,4.280254777070064,81.0615199034982,True,False
156027,BHEL,EQ,87.0,87.9,84.8,86.05,85.95,86.95,24553286,2119486462.1,04-MAY-2023,59429,INE257A01026,2023-05-04,7.361197754210844,87.95,0,2023-05,78.4,81.9,77.25,87.95,0.36764705882354337,-1.1516314779270704,0,6.735436893203879,47456402428.1,2023,79.55,96.6,66.3,107.1,20.524017467248893,-16.287878787878796,0,31.16962645437843,253649414750.45,-0.9000000000000057,0.0,0.9,1.097704081632653,0.16709183673469388,6.569465648854962,86.78902783380396,True,False
156039,CANBK,EQ,320.5,324.45,317.0,323.85,323.15,319.5,5935785,1907128176.1,04-MAY-2023,33248,INE476A01014,2023-05-04,-3.6590807675144896,341.7,0,2023-05,318.7,309.7,291.35,326.85,-3.2187500000000036,-8.236220472440937,0,1.6482662105426875,54548978568.2,2023,335.85,328.65,268.8,351.4,-2.231146809460063,-19.157894736842103,0,3.231492361927145,369391124597.05,4.350000000000023,4.35,0.0,2.967091836734695,0.5604591836734695,5.294037323623123,84.11194677466011,True,False
156062,BPCL,EQ,363.8,369.15,361.15,368.35,367.4,360.8,4141143,1520035231.25,04-MAY-2023,61831,INE029A01011,2023-05-04,10.33398232739254,369.15,0,2023-05,358.3,363.5,356.35,374.9,0.6646358349487613,-0.46089385474859695,0,2.740476842970677,23449328072.7,2023,330.05,360.65,314.05,397.9,8.027557286206367,-4.1215081666921085,0,18.882581416193602,176205965573.35,7.550000000000011,7.55,0.0,2.5124999999999997,0.5339285714285713,4.705685618729097,82.4736225087925,True,False
156165,DELTACORP,EQ,211.45,214.1,211.0,213.65,213.0,211.75,1331714,283674182.05,04-MAY-2023,12646,INE124G01033,2023-05-04,-0.7433217189314725,218.45,0,2023-05,205.0,242.6,204.0,244.8,15.910176779741988,-0.3419638495359007,0,16.37746612788211,17413442581.5,2023,213.5,181.55,173.7,259.95,-15.656213704994187,-17.988668555240803,0,19.599723947550032,134845765555.15,1.9000000000000057,1.9,0.0,1.9762755102040814,0.3316326530612245,5.959230769230768,85.63059577760583,True,False
156332,BANDHANBNK,EQ,231.9,234.0,231.1,233.4,233.0,231.9,3728857,868327365.95,04-MAY-2023,34606,INE545U01014,2023-05-04,-2.8107432854465957,250.75,0,2023-05,231.0,268.0,228.85,269.3,15.567054764984906,0.0,0,15.827956989247316,43567853974.2,2023,236.3,229.8,182.15,272.0,-4.309806371018111,-22.65392781316348,0,12.25753198514238,309466297050.85,1.5,1.5,0.0,1.9377551020408161,0.3747448979591837,5.170864533696391,83.79481522338665,True,False
156334,BERGEPAINT,EQ,615.45,625.3,613.85,620.55,620.2,614.1,595650,369927487.1,04-MAY-2023,16262,INE463A01038,2023-05-04,7.491772042265721,625.3,0,2023-05,612.05,650.45,607.55,654.7,5.781427874451142,-0.5646481178396145,0,5.76736672051697,11453751034.15,2023,584.4,706.85,527.15,722.5,22.440672094231783,-8.009772271180521,0,23.293515358361773,63219440280.4,6.449999999999932,6.45,0.0,4.005867346938776,0.8854591836734693,4.524056467876694,81.89736100970063,True,False
156353,BATAINDIA,EQ,1506.25,1510.0,1496.65,1505.05,1505.0,1506.25,223688,336549891.55,04-MAY-2023,9232,INE176A01028,2023-05-04,-8.980677935351213,1656.95,0,2023-05,1479.95,1584.15,1473.15,1596.4,6.243922068341111,-0.17279934946126954,0,6.426666666666672,10094253460.1,2023,1650.0,1765.4,1381.05,1771.0,6.764234525717404,-15.797335609547913,0,6.883128639971028,69692902205.2,-1.2000000000000455,0.0,1.2,8.479846938775509,0.8020408163265306,10.572837150127226,91.35907654253126,True,False
156412,AUROPHARMA,EQ,616.6,618.5,609.65,612.5,612.5,616.55,1025268,627915937.8,04-MAY-2023,27060,INE406A01037,2023-05-04,40.86936522539098,623.25,0,2023-05,617.95,658.6,581.25,662.95,6.69042604892274,-4.8457068019972205,0,6.532219186887368,26352537663.35,2023,439.9,868.25,397.2,874.3,99.68951241950322,-7.4557315936626285,0,98.7497158445101,168205796716.6,-4.0499999999999545,0.0,4.05,5.90969387755102,1.2974489795918367,4.554856468737711,81.99773467365142,True,False
156459,IRCTC,EQ,627.7,635.55,627.55,631.6,630.85,627.7,1244544,785914626.25,04-MAY-2023,33893,INE335Y01020,2023-05-04,-1.6735424612750058,656.7,0,2023-05,620.0,649.5,604.1,653.7,3.596778052476266,-2.280815270139117,0,3.597464342313795,22500032551.899998,2023,643.0,653.8,557.1,675.0,1.782517319218484,-12.830542951024878,0,4.699860400186125,124149264625.09999,3.8999999999999773,3.9,0.0,3.618112244897959,0.500765306122449,7.225165562913907,87.84219001610306,True,False
156466,IOC,EQ,83.1,84.5,82.9,83.3,83.25,82.7,15811123,1325857727.8,04-MAY-2023,55504,INE242A01010,2023-05-04,6.794871794871791,84.5,0,2023-05,81.75,90.0,81.4,91.4,9.555690809494818,0.0,0,10.519951632406292,24679927536.6,2023,77.0,92.85,75.75,101.45,19.038461538461533,-0.9156311314584733,0,29.15340547422025,158490690960.6,0.5999999999999943,0.6,0.0,0.43749999999999994,0.0762755102040816,5.735785953177259,85.15392254220457,True,False
156499,IBULHSGFIN,EQ,114.6,116.9,114.35,116.2,116.0,114.05,7417226,860096605.3,04-MAY-2023,24937,INE148I01020,2023-05-04,-24.91114701130856,157.9,0,2023-05,108.6,115.15,108.05,121.75,1.9477644975652968,0.0,0,6.285464862505459,25460938177.45,2023,155.2,165.35,91.8,169.3,6.849757673667202,-40.38961038961039,0,7.219759341355292,202791605500.95,2.1500000000000057,2.15,0.0,1.1318877551020408,0.2785714285714286,4.063186813186813,80.24959305480195,True,False
156637,JUBLFOOD,EQ,457.9,475.65,457.05,471.9,471.35,458.0,3385806,1593037052.6,04-MAY-2023,52025,INE797F01020,2023-05-04,-6.56370656370657,515.0,0,2023-05,448.75,483.3,448.05,492.8,4.701039861351817,0.0,0,6.4362850971922265,30634903723.45,2023,512.0,513.55,412.1,532.35,1.6830016830016719,-18.152929493545177,0,3.6103542234332564,156322456367.25,13.899999999999977,13.9,0.0,4.468367346938776,1.094387755102041,4.082983682983683,80.32651563789783,True,False
156701,GMRINFRA,EQ,46.2,46.9,46.0,46.45,46.35,46.25,8160122,378946474.7,04-MAY-2023,12744,INE776C01039,2023-05-04,13.987730061349701,46.9,0,2023-05,45.65,40.5,40.0,47.35,-11.57205240174672,-11.894273127753301,0,2.6002166847237334,10679261403.25,2023,40.0,51.6,36.0,52.25,26.625766871165645,-9.77443609022556,0,27.283800243605366,65425916738.35,0.20000000000000284,0.2,0.0,0.2298469387755102,0.02321428571428571,9.901098901098903,90.82661290322581,True,False
156766,FEDERALBNK,EQ,137.7,140.05,137.35,139.4,139.5,137.7,9125430,1263721220.3,04-MAY-2023,46544,INE171A01029,2023-05-04,1.2345679012345803,143.4,0,2023-05,135.55,125.25,122.3,140.3,-8.208134847929637,-9.40740740740741,0,2.5584795321637426,38693817247.95,2023,139.75,134.05,121.0,143.4,-2.65068990559185,-11.77542836310609,0,1.9189765458422299,262212056249.6,1.700000000000017,1.7,0.0,0.9704081632653061,0.22551020408163266,4.3031674208144794,81.1433447098976,True,False
156809,HINDPETRO,EQ,259.05,265.95,256.35,258.2,258.0,256.6,6945164,1824596434.85,04-MAY-2023,62720,INE094A01015,2023-05-04,8.899198650358496,265.95,0,2023-05,251.3,260.9,250.45,269.0,3.183705754399835,-0.0997207818109294,0,4.40520085387154,17499333975.7,2023,235.95,267.8,211.65,309.9,12.948123154787016,-9.55128205128205,0,29.909872144204552,152024634757.8,1.599999999999966,1.6,0.0,2.210204081632653,0.41785714285714287,5.289377289377289,84.10017472335468,True,False
157075,POLYCAB,EQ,3269.0,3335.55,3249.05,3314.75,3326.2,3269.05,210596,696937203.45,05-MAY-2023,25182,INE455K01017,2023-05-05,28.478682170542633,3335.55,0,2023-05,3209.0,3423.5,3172.15,3516.0,5.3400821551100845,-1.0403993136796101,0,7.885854556612458,29792086457.7,2023,2570.2,4599.35,2546.05,4924.0,78.26937984496125,0.0,0,88.73131467995401,244831825243.9,45.69999999999982,45.7,0.0,21.1625,3.439030612244898,6.153623618425933,86.02107053236276,True,False
158764,HAVELLS,EQ,1274.7,1294.9,1256.1,1285.8,1282.55,1256.1,1216747,1558384847.05,05-MAY-2023,58698,INE176B01034,2023-05-05,16.82718517172452,1294.9,0,2023-05,1233.0,1307.95,1211.85,1322.9,6.719157963446487,-0.6721036023113844,0,6.42799678197909,20503959462.6,2023,1103.95,1319.95,1099.0,1408.3,19.930038161003104,0.0,0,26.588764044943815,153074515631.4,29.700000000000045,29.7,0.0,8.790561224489796,1.744387755102041,5.039338988008189,83.44189650579945,True,False
158870,OFSS,EQ,3687.95,3722.5,3673.3,3707.6,3706.0,3665.9,175952,651121852.4,08-MAY-2023,15398,INE881D01027,2023-05-08,22.605820105820104,3722.5,0,2023-05,3624.75,3633.6,3417.25,3722.5,0.01238594607984306,-4.838485101642996,0,2.2959919757072833,8276333414.599999,2023,3010.1,3952.6,2984.25,4048.2,30.707671957671955,-0.8225324027916252,0,33.54886597938144,40069420860.15,41.69999999999982,41.7,0.0,30.915306122448982,3.7839285714285715,8.170161127216343,89.09506620301278,True,False
159678,SIEMENS,EQ,3649.95,3700.0,3620.65,3689.75,3700.0,3634.45,323554,1186665270.5,08-MAY-2023,41797,INE003A01024,2023-05-08,30.45591952905405,3700.0,0,2023-05,3462.2,3551.65,3314.05,3938.4,1.472815062426793,-3.941971855480355,0,11.60892667375133,64555090081.05,2023,2846.0,3834.1,2810.0,4068.85,35.559601888026585,-0.24140869071287208,0,42.77418109725073,217397703509.0,55.30000000000018,55.3,0.0,31.535204081632653,7.159948979591838,4.404389496561798,81.4965223983914,True,False
159939,DELTACORP,EQ,211.2,214.0,210.0,212.75,212.5,211.2,1176042,250167295.8,08-MAY-2023,9571,INE124G01033,2023-05-08,-1.1614401858304297,218.45,0,2023-05,205.0,242.6,204.0,244.8,15.910176779741988,-0.3419638495359007,0,16.37746612788211,17413442581.5,2023,213.5,181.55,173.7,259.95,-15.656213704994187,-17.988668555240803,0,19.599723947550032,134845765555.15,1.5500000000000114,1.55,0.0,1.9711734693877552,0.47091836734693887,4.185807150595882,80.71659876736655,True,False
160088,BAJFINANCE,EQ,6394.45,6695.1,6388.0,6657.95,6651.0,6389.85,2224735,14716264149.5,08-MAY-2023,211071,INE296A01024,2023-05-08,1.5899294297158089,6695.1,0,2023-05,6330.0,6989.85,6155.95,7026.0,11.852811982429623,-1.1060596324379957,0,10.913783713385907,145982453856.05,2023,6565.0,7122.15,5485.7,7999.9,8.672897196261676,-15.406145186784382,0,21.02723146747352,1041565880564.75,268.09999999999945,268.1,0.0,64.91198979591837,13.567091836734694,4.784517609010399,82.71247375161715,True,False
160400,ITC,EQ,431.0,433.45,429.35,431.45,432.1,428.75,7243636,3123994202.1,08-MAY-2023,110800,INE154A01025,2023-05-08,29.622953282259264,433.45,0,2023-05,426.0,445.5,411.35,452.0,4.959359170691486,-2.338556505223164,0,5.85480093676815,124118282511.55,2023,330.9,454.9,326.0,499.7,36.668168844824976,-1.1072349461550062,0,49.610778443113766,733750199075.9,2.6999999999999886,2.7,0.0,2.7431122448979592,0.3515306122448979,7.803338171262701,88.64067265682961,True,False
160484,GLENMARK,EQ,551.05,570.0,551.0,568.95,569.0,551.0,1200065,673616004.95,08-MAY-2023,23448,INE935A01035,2023-05-08,33.02548515314474,570.0,0,2023-05,563.0,597.75,536.25,629.85,9.90071704357419,-1.1065006915629323,0,11.784541662969202,23509781049.0,2023,423.3,816.0,369.05,832.9,90.78793546878654,-11.71052631578947,0,93.83290667907843,106720341767.1,17.950000000000045,17.95,0.0,6.827040816326532,1.515561224489796,4.504628850361892,81.83347093538819,True,False
160863,PIIND,EQ,3451.4,3507.3,3441.05,3460.1,3450.0,3451.4,242035,840785996.8,09-MAY-2023,22499,INE603J01030,2023-05-09,1.4379736444789646,3507.3,0,2023-05,3370.0,3616.8,3165.1,3646.9,6.248347580858385,-5.561688796061468,0,6.187398089913812,29346813084.5,2023,3427.85,3778.35,2868.9,4011.15,10.767945354069852,-15.496318114874812,0,16.589640739448903,174146078675.1,8.699999999999818,8.7,0.0,36.03647959183673,8.237755102040817,4.374550972377059,81.39379447437412,True,False
161710,BSOFT,EQ,299.0,313.6,292.45,308.25,308.25,287.75,20222326,6189236374.7,09-MAY-2023,152298,INE836A01035,2023-05-09,3.665713805279965,313.6,0,2023-05,274.5,343.5,273.05,345.9,23.427955443765715,0.0,0,23.35948644793153,32380916237.649998,2023,300.0,448.6,250.25,449.65,50.86598284849504,-14.823008849557526,0,49.534419687396074,132892938217.15,20.5,20.5,0.0,4.4125000000000005,1.011479591836735,4.362421185372004,81.35170727118803,True,False
161855,ALKEM,EQ,3531.8,3625.0,3515.5,3618.05,3613.55,3513.3,590802,2119247534.8,09-MAY-2023,47325,INE540L01014,2023-05-09,20.555453742731956,3625.0,0,2023-05,3525.15,3359.6,3186.3,3625.0,-4.514772129773051,-8.848266392035695,0,2.282666967636356,15338164634.15,2023,3005.0,4131.85,2973.0,4168.7,37.67555770288057,0.0,0,38.07299947005829,77706753248.85,104.75,104.75,0.0,25.131632653061224,5.647704081632653,4.449884818645829,81.65098835522772,True,False
161874,APOLLOTYRE,EQ,377.45,383.3,375.0,381.6,381.9,376.25,6585578,2506027074.4,09-MAY-2023,69944,INE438A01022,2023-05-09,16.252856054836258,383.3,0,2023-05,348.0,390.8,344.5,395.95,12.882726747544778,-0.04352241404322567,0,13.599196671926547,29157778279.2,2023,324.3,434.85,303.35,440.9,32.47524752475248,-6.301158301158294,0,34.012158054711236,131172609170.7,5.350000000000023,5.35,0.0,4.116326530612245,0.35816326530612247,11.492877492877492,91.99543899657925,True,False
163517,CUMMINSIND,EQ,1625.0,1655.55,1620.0,1640.35,1639.8,1622.15,670896,1101341510.5,10-MAY-2023,34007,INE298A01020,2023-05-10,18.38126511023706,1706.95,0,2023-05,1576.1,1759.9,1556.0,1774.0,9.980002499687542,-0.8380333301469006,0,10.49517284335098,29194149057.8,2023,1380.35,1751.75,1358.4,1980.15,26.420813336701176,-0.11764705882352272,0,41.98185924783996,172309624532.95,18.199999999999818,18.2,0.0,13.006632653061223,2.9415816326530617,4.421645997745207,81.55541692659597,True,False
164319,RELIANCE,EQ,2490.0,2499.85,2481.2,2496.6,2492.0,2479.55,5017544,12512018443.7,10-MAY-2023,147588,INE002A01018,2023-05-10,-3.078535657440125,2606.0,0,2023-05,2436.2,2469.9,2413.05,2537.7,1.1818684582454233,-0.6198262015567615,0,3.7574617711995923,248922327307.65,2023,2550.0,2523.85,2180.0,2856.0,-2.020652975659,-14.449415273526405,0,10.740597130670801,2412845048379.05,17.049999999999727,17.05,0.0,13.57448979591837,3.123979591836734,4.345255593663238,81.29182070946257,True,False
164519,NESTLEIND,EQ,22099.0,22235.0,21950.3,22019.8,22100.0,22050.0,68937,1518721211.85,11-MAY-2023,21854,INE239A01016,2023-05-11,12.566744455321793,22300.0,0,2023-05,21800.0,21673.1,21275.0,22300.0,-0.33454659164852146,-1.8341215826508248,0,0.9095434182542196,37869061139.1,2023,19616.65,22459.3,17880.0,23395.35,14.81349893029949,-8.313569642971604,0,18.66776566066446,199129055158.8,-30.200000000000728,0.0,30.2,122.50510204081631,29.72908163265306,4.120715989634282,80.47148090180609,True,False
164666,POWERGRID,EQ,247.7,249.2,246.6,248.55,248.4,247.65,9462545,2348293658.45,11-MAY-2023,89357,INE752E01010,2023-05-11,15.577772611020693,249.2,0,2023-05,238.7,233.85,230.0,249.6,-2.603082049146189,-3.4627492130115427,0,3.5040431266846315,47025718855.7,2023,214.55,247.95,204.25,267.0,15.298767728435237,-4.107981220657277,0,23.897911832946637,351780761260.6,0.9000000000000057,0.9,0.0,1.5665816326530615,0.3283163265306123,4.771561771561771,82.67366720516962,True,False
165023,TCS,EQ,3309.0,3309.7,3272.0,3282.15,3281.05,3286.8,1719623,5663054332.75,11-MAY-2023,124781,INE467B01029,2023-05-11,0.6346870257094321,3575.0,0,2023-05,3235.0,3289.5,3173.15,3372.0,2.1774243647884672,-1.1479750778816171,0,4.234930448222566,119508656209.95,2023,3261.0,3484.05,3070.25,3575.0,6.825185117049176,-5.0986028684470766,0,9.432633882792295,964037054211.3,-4.650000000000091,0.0,4.65,16.376020408163264,3.628571428571429,4.513076490438694,81.86130735290367,True,False
165459,BIOCON,EQ,247.45,247.9,240.55,246.1,246.3,246.55,2268718,557015130.95,11-MAY-2023,19589,INE376G01013,2023-05-11,-6.567957479119205,265.95,0,2023-05,233.95,245.2,232.55,260.6,2.6370866471326844,0.0,0,8.628595248020016,18723404068.85,2023,261.85,261.4,191.55,270.5,-0.7593014426727411,-25.870743034055714,0,2.3845571536714654,152198158862.15,-0.45000000000001705,0.0,0.45,1.4691326530612245,0.36377551020408166,4.038569424964937,80.15309672929715,True,False
165500,BPCL,EQ,373.15,374.9,371.5,372.55,372.05,372.15,1693684,632461633.65,11-MAY-2023,34295,INE029A01011,2023-05-11,11.592032349857716,374.9,0,2023-05,358.3,363.5,356.35,374.9,0.6646358349487613,-0.46089385474859695,0,2.740476842970677,23449328072.7,2023,330.05,360.65,314.05,397.9,8.027557286206367,-4.1215081666921085,0,18.882581416193602,176205965573.35,0.4000000000000341,0.4,0.0,2.2836734693877547,0.2553571428571427,8.943056943056947,89.94273083492415,True,False
165744,BANDHANBNK,EQ,237.5,241.3,235.05,239.15,238.5,236.2,8115829,1942290140.7,11-MAY-2023,64730,INE545U01014,2023-05-11,-0.416406412658755,250.75,0,2023-05,231.0,268.0,228.85,269.3,15.567054764984906,0.0,0,15.827956989247316,43567853974.2,2023,236.3,229.8,182.15,272.0,-4.309806371018111,-22.65392781316348,0,12.25753198514238,309466297050.85,2.950000000000017,2.95,0.0,1.988265306122449,0.32831632653061227,6.055944055944055,85.82755203171456,True,False
165749,BALKRISIND,EQ,2210.0,2240.0,2202.05,2219.65,2211.0,2200.1,334372,742413875.95,11-MAY-2023,18734,INE787D01026,2023-05-11,4.306860902255644,2350.0,0,2023-05,2093.0,2273.8,2067.15,2491.95,7.610033128253677,0.0,0,17.70304418676049,22490427231.2,2023,2137.3,2370.35,1908.9,2570.0,11.388627819548867,-9.208085612366226,0,20.18050457106784,102209380862.2,19.550000000000182,19.55,0.0,16.598469387755106,3.5153061224489797,4.721770682148041,82.52289272759558,True,False
165882,INDHOTEL,EQ,370.0,375.0,364.45,365.55,365.0,371.35,3099638,1140919124.45,11-MAY-2023,36301,INE053A01029,2023-05-11,15.242749054224472,377.95,0,2023-05,342.2,389.7,340.3,395.0,12.160023024895668,0.0,0,12.664004563605241,56047410946.7,2023,318.65,394.4,280.05,406.0,24.33795712484237,-11.362557366671936,0,26.775956284153008,214911500716.15,-5.800000000000011,0.0,5.8,3.031122448979592,0.7392857142857144,4.100069013112491,80.39242219215156,True,False
165957,IEX,EQ,162.35,163.75,160.15,162.55,162.05,161.8,4817736,783312731.8,11-MAY-2023,37599,INE022Q01020,2023-05-11,14.270650263620393,163.75,0,2023-05,157.5,153.0,152.5,163.75,-1.417525773195869,-1.3264315755419032,0,3.836398224476862,20284447416.55,2023,140.45,126.9,116.0,163.75,-10.790861159929698,-17.408330366678527,0,14.791447599018573,156709188945.75,0.75,0.75,0.0,0.8461734693877551,0.1989795918367347,4.2525641025641026,80.96167927752013,True,False
